"date_id","Symbol","A000070","A003200","A016800","A005720","A015350","A033660","A007160","A000320","A004700","A014280","A003070","A000860","A005810","A000430","A092230","A002620","A007700","A013520","A002390","A004970","A025000","A035510","A067830","A000540","A006220","A015360","A004250","A001940","A021820","A136490"
168,"2015-09-03","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
169,"2015-09-04","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
170,"2015-09-07","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
171,"2015-09-08","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
172,"2015-09-09","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
173,"2015-09-10","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
174,"2015-09-11","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
175,"2015-09-14","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
176,"2015-09-15","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
177,"2015-09-16","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
178,"2015-09-17","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
179,"2015-09-18","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
180,"2015-09-21","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
181,"2015-09-22","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
182,"2015-09-23","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
183,"2015-09-24","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
184,"2015-09-25","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
185,"2015-09-30","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
186,"2015-10-01","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
187,"2015-10-02","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
188,"2015-10-05","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
189,"2015-10-06","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
190,"2015-10-07","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
191,"2015-10-08","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
192,"2015-10-12","8,564,271","2,400,000","11,500,000","5,088,017","11,000,000","57,545,890","5,000,000","13,198,611","6,649,138","4,855,964","16,438,510","6,500,000","7,835,167","62,000,000","4,224,646","14,850,000","15,400,000","6,456,121","12,594,080","16,000,000","4,840,000","1,720,000","41,040,895","64,242,645","22,128,774","6,000,000","36,720,000","3,695,276","10,000,000","8,140,000"
